name,location,code
족은녹고메,제주도 제주시  ,491102604
족은바리메,제주도 제주시  ,491102704
족은방애오름,제주도 제주시  ,491109004
족은사슴이,제주도 제주시  ,491109104
족은지그리오름,제주도 제주시  ,491102603
존제산,전라남도 보성군 율어면 ,467801501
종고산,전라남도 여수시 화정면 ,461302501
종남산,경상남도 밀양시 부북면 ,482704301
종자산,경기도 연천군 연천읍 ,418000901
종재기악,제주도 제주시  ,491109204
좌구산,충청북도 청주시상당구 미원면 ,431104701
좌구산자연휴양림,충청북도 증평군  ,437450504
좌방산,강원도 춘천시 남면 ,421104401
좌보미,제주도 서귀포시  ,491302804
좌이산,경상남도 고성군 하일면 ,488205801
주공4차아파트뒷산,강원도 동해시 천곡동 ,421700104
주금산,경기도 포천시 내촌면 ,416503101
주렴산,충청남도 보령시 주산면 ,441802601
주리봉,전라남도 영암군 삼호면 ,468301101
주미산,충청남도 공주시  ,441507901
주발봉,경기도 가평군 외서면 ,418203501
주봉산,강원도 속초시 노학동 ,422101401
주봉산,충청북도 충주시 동량면 ,431303501
주산,경상남도 산청군 시천면 ,488605201
주왕산,경상북도 청송군 부동면 ,477502301
주월산,충청북도 괴산군 감물면 ,437602501
주월산,전라남도 고흥군 두원면 ,467702501
주월산,전라남도 보성군 겸백면 ,467801601
주읍산,경기도 양평군 개군면 ,418303501
주정산,충청북도 충주시  ,431304901
주주봉,경상남도 김해시 주촌면 ,482503701
주지봉,전라남도 영암군 학산면 ,468301201
주지봉,경상북도 문경시  ,472805001
주흘산,경상북도 문경시 문경읍 ,472803901
죽곡산,대구광역시 달성군 다사면 ,277102901
죽도산,강원도 양양군 현남면 ,428300304
죽림산,전라북도 정읍시  ,451802701
죽엽산,강원도 화천군 간동면 ,427902401
죽엽산,강원도 화천군  ,427903501
죽장봉화봉,경상북도 포항시남구  ,471100104
죽전리뒷산,경상북도 칠곡군 기산면 ,478504204
준경묘주변산,강원도 삼척시  ,422305004
중경산,인천광역시 남동구 도림동 ,282001201
중근봉,충청남도 연기군  ,447302401
중미산,경기도 양평군 서종면 ,418303601
중봉산,경상남도 거제시 장목면 ,483105401
중부산성,경상남도 양산시 중부동 ,483302704
중수봉,전라북도 완주군  ,457104301
중앙공원,광주광역시 서구  ,291400604
중원산,경기도 양평군 용문면 ,418303701
중전리당두산입구,충청북도 제천시  ,431505404
중태산,경상북도 청송군 청송읍 ,477502401
지각산,강원도 삼척시 하장면 ,422307501
지등산,충청북도 충주시 동량면 ,431303601
지라안산,경상남도 김해시 대동면 ,482503901
지력산,전라남도 진도군 지산면 ,469001901
지리산,경상남도 통영시 사량면 ,482202301
지리산_천왕봉,경상남도 산청군 삼장면 ,488605302
지미봉,제주도 제주시 구좌읍 ,491102201
지봉산,충청남도 금산군 추부면 ,447102901
지산동산,경상북도 구미시 고아읍 ,471905001
지억산,강원도 정선군 남면 ,427707201
지장산,전라북도 진안군  ,457203401
지장산,전라북도 무주군  ,457302101
지장산,경상북도 상주시 모동면 ,472503701
지적산,전라남도 목포시 대양동 ,461101101
지족산,대전광역시 유성구  ,302001501
진강산,인천광역시 강화군  ,287101101
진관근린공원,서울특별시 은평구  ,113801304
진당산,충청남도 보령시 주포면 ,441802701
진봉산,경상남도 창녕군 대합면 ,487402501
진부령,강원도 고성군  ,428204404
진악산,충청남도 금산군 금산읍 ,447103001
진월국사봉,전라남도 광양시  ,462301801
진접읍금곡리,경기도 남양주시 진접읍 ,413602904
진조산,경상북도 울진군 서면 ,479302201
진해드림로드,경상남도 창원시  ,481100404
질현성,대전광역시 동구  ,301102804
집다리골,강원도 춘천시 사북면 ,421106004
집현산,경상남도 진주시 집현면 ,481702801
짚봉산,광주광역시 남구  ,291551101
짝바위등산로,강원도 강릉시 주문진읍 ,421508404
창수산,경상북도 경주시 산내면 ,471306101
창안산,강원도 화천군 사내면 ,427902501
창암산,경상남도 함양군 마천면 ,488703101
채계산,전라북도 순창군  ,457702301
채죽산,충청남도 공주시 우성면 ,441503201
천곡산성,경상남도 김해시 주촌면 ,482505204
천관산,전라남도 장흥군 대덕읍 ,468001701
천도리52연대,강원도 인제군  ,428100603
천등산,충청북도 제천시 백운면 ,431503701
천등산,전라북도 완주군 운주면 ,457103201
천등산,전라남도 고흥군 포두면 ,467702601
천등산,경상북도 안동시 북후면 ,471704601
천마봉,충청남도 청양군 청양읍 ,447901901
천마산,부산광역시 서구 남부민동 ,261401101
천마산,경기도 남양주시 오남읍 ,413602201
천마산,강원도 정선군 남면 ,427707401
천마산,전라북도 전주시  ,451102101
천마산,전라북도 남원시 수지면 ,451903501
천마산,전라남도 여수시 돌산읍 ,461302801
천마산,경상북도 문경시 영순면 ,472804101
천만산,충청북도 영동군 상촌면 ,437403401
천반산,전라북도 진안군 상전면 ,457202701
천방산,충청남도 서천군 문산면 ,447702201
천방산,충청남도 예산군 대술면 ,448101701
천방산,전라남도 고흥군  ,467703501
천보산,경기도 의정부시 자금동 ,411500701
천봉,충청남도 공주시  ,441508001
천봉,전라남도 담양군  ,467102201
천봉산,전라남도 보성군 복내면 ,467801801
천봉산,경상북도 상주시 북문동 ,472503901
천비산,대전광역시 중구  ,301400601
천생산,경상북도 구미시 인동동 ,471903601
천성산,경상남도 양산시  ,483302101
천아오름,제주도 제주시  ,491102504
천아초낭오름,제주도 제주시  ,491109304
천암산,경상남도 통영시 평림1동 ,482202501
천왕산,충청남도 논산시  ,442303501
천왕산,경상북도 청도군 각남면 ,478203001
천왕산,경상남도 고성군 대가면 ,488206001
천운산,전라남도 화순군 동면 ,467903501
천의봉,강원도 태백시  ,421903501
천장봉,전라북도 전주시  ,451102201
천장산,서울특별시 동대문구  ,112300301
천장산,경상남도 거제시 남부면 ,483107501
천주산,경상북도 문경시 동로면 ,472804501
천주산,경상남도 창원시 의창동 ,481100901
천주산누리길,경상남도 창원시  ,481100504
천진샘터,강원도 고성군 토성면 ,428204104
천치산,강원도 양양군 현북면 ,428304701
천태산,충청북도 영동군 양산면 ,437403501
천태산,충청남도 공주시 의당면 ,441503301
천태산,충청남도 금산군  ,447103501
천태산,충청남도 예산군 봉산면 ,448101801
천태산,전라남도 강진군 대구면 ,468102701
천태산,경상남도 양산시 원동면 ,483302201
천택산,경상북도 상주시 화서면 ,472504001
천호산,충청남도 논산시  ,442302701
천호산,전라북도 완주군 비봉면 ,457103401
천황산,전라북도 남원시 산동면 ,451903601
천황산,전라남도 순천시 해룡면 ,461503201
천황산,경상남도 통영시 욕지면 ,482202701
천황산,경상남도 밀양시 산내면 ,482704701
천황산,경상남도 의령군 칠곡면 ,487204001
천황산,경상남도 고성군 상리면 ,488206101
철갑령,강원도 강릉시  ,421508704
철마산,부산광역시 기장군  ,267101601
철마산,인천광역시 서구 가정2동 ,282600601
철마산,경기도 남양주시 수동면 ,413602301
철마산,강원도 삼척시 원덕읍 ,422307701
철마산,충청남도 홍성군 금마면 ,448001901
철마산,경상남도 산청군 생초면 ,488605401
철마산,경상남도 거창군  ,488806201
철미산,강원도 정선군 정선읍 ,427707501
철미산,경상북도 포항시 환여동 ,471104001
철봉산,충청북도 옥천군 동이면 ,437302101
철승산,충청남도 공주시 사곡면 ,441503401
철암,강원도 태백시 철암동 ,421902804
첨산,전라남도 순천시 별량면 ,461503401
첨찰산,전라남도 진도군 의신면 ,469002101
첩푸산,충청북도 충주시 상모면 ,431303701
청계산,경기도 과천시  ,412900401
청계산,경기도 가평군 하면 ,418203701
청계산,경기도 양평군 양서면 ,418303801
청계산원터,서울특별시 서초구  ,116500804
청대산,강원도 속초시 조양동 ,422101501
청등산,충청남도 부여군 충화면 ,447603501
청량산,인천광역시 연수구 청학동 ,281850201
청량산,경상남도 마산시 현동 ,481502601
청량산_의상봉,경상북도 봉화군  ,479203401
청룡산,대구광역시 달서구 상인2동 ,272900601
청룡산,충청남도 천안시 광덕면 ,441303101
청룡산,전라남도 영광군  ,468702701
청명산,경기도 용인시 기흥읍 ,414603201
청명산,경기도 화성시 마도면 ,415902601
청벽산,충청남도 공주시 반포면 ,441503501
청솔2차뒷산,강원도 삼척시 교동 ,422300604
청송자연휴양림,경상북도 청송군  ,477503104
청암산,전라북도 군산시 회현면 ,451303801
청옥산,강원도 삼척시 하장면 ,422308101
청옥산,강원도 평창군 평창읍 ,427604601
청옥산,경상북도 봉화군 소천면 ,479203501
청우산,경기도 가평군 상면 ,418203801
청화산,충청북도 괴산군 청천면 ,437603301
청화산,경상북도 의성군 구천면 ,477302701
초곡산성,대구광역시 달성군  ,277103904
초례봉,대구광역시 동구 안심3동 ,271401101
초록봉,강원도 동해시 천곡동 ,421701601
초록산,경기도 화성시  ,415902701
초롱산,충청남도 홍성군 홍동면 ,448002101
초산봉,전라북도 정읍시  ,451803501
초산연지길,전라북도 정읍시  ,451803604
초안산,서울특별시 노원구  ,113500301
초암산,전라남도 보성군 율어면 ,467801901
초암산수남,전라남도 보성군 겸백면 ,467802404
초점산,전라북도 무주군  ,457302501
초점산,경상남도 거창군  ,488804101
초평트래킹길,충청북도 진천군  ,437500103
초피산,인천광역시 강화군  ,287102201
촛대봉,경기도 양평군  ,418305001
촛대봉,강원도 춘천시  ,421104801
최악산,전라남도 곡성군 삼기면 ,467202101
최정산,대구광역시 달성군 가창면 ,277103301
추동공원,경기도 의정부시 용현동 ,411500904
추월산,전라남도 담양군 용면 ,467101801
추화산,경상남도 밀양시 교동 ,482704901
축령산,경기도 가평군 상면 ,418203901
축융봉,경상북도 봉화군 명호면 ,479204401
춘갑봉,강원도 강릉시  ,421508501
출동산,충청남도 연기군 동면 ,447301901
충무공원,전라북도 정읍시  ,451803704
충혼탑,경상북도 봉화군  ,479205504
취국산,충청남도 공주시  ,441508101
취령산,전라남도 고흥군 대서면 ,467702701
취북산,전라남도 고흥군 포두면 ,467702801
취암산,충청남도 천안시 청룡동 ,441303201
취연정,강원도 강릉시 교동 ,421500404
치마산,전라북도 완주군  ,457104001
칠갑산,충청남도 청양군  ,447902001
칠보산,경기도 수원시권선구 호매실동 ,411170701
칠보산,충청북도 괴산군  ,437603901
칠보산,충청북도 괴산군 칠성면 ,437604001
칠보산,전라북도 정읍시 칠보면 ,451803101
칠봉산,경기도 동두천시 불현동 ,412500401
칠봉산,강원도 강릉시 성산면 ,421506201
칠봉산,충청남도 공주시 탄천면 ,441503601
칠사산,경기도 광주시 송정동 ,416102401
칠산,경상남도 김해시 칠산서부동 ,482504201
칠성산,강원도 강릉시 구정면 ,421507001
칠탄산,경상남도 밀양시 내일동 ,482705001
칠현산,경상남도 통영시 사량면 ,482202801
칡오름구좌읍,제주도 제주시  ,491109404
칡오름봉개동,제주도 제주시  ,491102703
칡오름상효동,제주도 제주시  ,491109504
큰걸쇠,제주도 제주시  ,491109604
큰골숲길,경기도 남양주시  ,413603104
큰노리손이,제주도 제주시  ,491109704
큰도래미오름,제주도 제주시  ,491109804
큰산,전라남도 완도군  ,468902201
큰산임도,전라남도 신안군  ,469104904
탄항산,충청북도 충주시 수안보면 ,431304601
탑산,강원도 동해시 천곡동 ,421702201
탑산,경상북도 의성군  ,477303701
탑현골,강원도 고성군  ,428204304
태기산,강원도 횡성군 둔내면 ,427303301
태백산,경상남도 창녕군 대합면 ,487403601
태백산,경상남도 합천군 초계면 ,488905801
태백산_장군봉,강원도 태백시 문곡소도동 ,421902201
태백산둘레길,경상남도 창녕군  ,487400103
태백산악훈련장,강원도 태백시 문곡동 ,421902904
태복산,경상남도 창원시의창구  ,481101901
태봉,충청북도 보은군  ,437202001
태봉산,경기도 성남시  ,411300501
태봉산,경기도 평택시 진위면 ,412202601
태봉산,경기도 용인시 원삼면 ,414603301
태봉산,경기도 용인시처인구  ,414605001
태봉산,강원도 강릉시 강동면 ,421506301
태봉산,강원도 삼척시 성내동 ,422308301
태봉산,강원도 인제군  ,428104801
태봉산,충청남도 보령시  ,441803101
태봉산,전라남도 순천시  ,461504501
태봉산,경상남도 산청군  ,488605601
태산봉,전라남도 영암군  ,468302801
태수산,충청남도 공주시 금학동 ,441503701
태숭산,경상남도 김해시 진영읍 ,482504301
태악산노인봉성재봉,전라남도 화순군  ,467904401
태재고개,경기도 성남시분당구  ,411300404
태조봉,충청남도 천안시 신안동 ,441303401
태청산,전라남도 장성군 삼계면 ,468802801
태행산,경상북도 청송군 청송읍 ,477502601
태화근린공원,울산광역시 중구  ,311100404
태화산,경기도 광주시 도척면 ,416102501
태화산,강원도 영월군 영월읍 ,427504901
태화산,충청남도 천안시 풍세면 ,441303501
태화산,충청남도 공주시  ,441508201
태화산,경상북도 안동시 태화동 ,471706101
토곡산,경상남도 양산시 원동면 ,483302301
토끼봉,대전광역시 동구 대청동 ,301101501
토끼봉,강원도 정선군 신동읍 ,427705001
토봉,경상북도 의성군  ,477303801
토산봉,제주도 서귀포시  ,491302904
토함산,경상북도 경주시 불국동 ,471305401
통명산,전라남도 곡성군 죽곡면 ,467202201
통방산,경기도 가평군 설악면 ,418204101
통오름,제주도 제주시  ,491109904
퇴메산,충청남도 청양군 청양읍 ,447902101
퇴모산,인천광역시 강화군  ,287101201
퇴뫼산,경기도 남양주시 진접읍 ,413602401
퇴뫼산,충청남도 홍성군 금마면 ,448002201
퇴뫼산일원,경기도 남양주시  ,413603204
퇴미산,전라남도 여수시  ,461303401
퇴비산,충청남도 태안군 태안읍 ,448252001
파군봉,제주도 제주시 애월읍 ,491102301
파리봉,경상북도 봉화군 상운면 ,479203701
파산,경상북도 칠곡군 왜관읍 ,478503501
판문산,경상남도 진주시  ,481703001
판암근린공원,대전광역시 동구  ,301105404
팔각산,경상북도 영덕군 달산면 ,477703701
팔각산둘레길,경상북도 영덕군  ,477700103
팔강산,경기도 구리시 갈매동 ,413100101
팔공산,전라북도 장수군 장수읍 ,457403001
팔공산_비로봉,대구광역시 동구 공산1동 ,271401201
팔룡산,경기도 평택시 도원동 ,412202101
팔봉산,강원도 홍천군 서면 ,427206501
팔봉산,충청북도 청주시서원구 남이면 ,431104801
팔봉산,충청남도 서산시 팔봉면 ,442102401
팔봉산,충청남도 서산시  ,442102701
팔봉산,경상남도 밀양시 상남면 ,482706401
팔봉산,경상남도 함양군 함양읍 ,488703801
팔암산,전라남도 장성군 삼계면 ,468802901
팔영산,전라남도 고흥군 영남면 ,467702901
팔용산,경상남도 마산시 봉암동 ,481502901
팔음산,경상북도 상주시 모서면 ,472504501
펀치볼둘레길,강원도 양구군  ,428000103
평성산,경상북도 구미시 도량동 ,471905101
평안산,충청남도 공주시 탄천면 ,441503901
평지산,경상남도 마산시 진북면 ,481503001
포도산,경상북도 영양군 석보면 ,477601601
포성봉,경상북도 상주시 모동면 ,472504601
포암산,경상북도 문경시 문경읍 ,472804301
포항시청뒷산,경상북도 포항시남구 대잠동 ,471104704
폭낭오름,제주도 제주시  ,491102803
푯대봉,강원도 정선군 여량면 ,427705201
풍락산,경상북도 봉화군 명호면 ,479203801
풍악산,전라북도 남원시 대산면 ,451903801
풍촌,전라북도 군산시  ,451305104
피래산,강원도 강릉시 강동면 ,421506501
핏대봉,강원도 정선군 여량면 ,427705301
하사앞산,대전광역시 동구  ,301105504
하서산,경상남도 밀양시  ,482705301
하양혈리산,강원도 양양군 손양면 ,428300404
하왕도리산,강원도 양양군 손양면 ,428307304
하왕도리산,강원도 양양군  ,428307604
하추리산막골,강원도 인제군 인제읍 ,428106604
학가산,경상북도 안동시 북후면 ,471705201
학미산,경기도 시흥시  ,413900601
학사리,강원도 철원군 김화읍 ,427802504
학산,대구광역시 달서구 본동 ,272900701
학정봉,경상북도 봉화군  ,479205601
한강기맥,강원도 홍천군 서석면 ,427207304
한남금북정맥,충청북도 음성군  ,437700104
한남정맥,인천광역시 계양구  ,282450104
한남정맥,경기도 용인시  ,414600103
한남지선,경기도 안성시  ,415500104
한대오름,제주도 제주시  ,491101203
한도골계곡,강원도 삼척시  ,422306604
한반도해송숲,전라남도 신안군  ,469100203
한북정맥,경기도 고양시일산동구  ,412800104
한산,충청남도 공주시 웅진동 ,441504001
한석산,강원도 인제군 인제읍 ,428105001
한양아파트뒷산,강원도 동해시 천곡동 ,421702304
한우산,경상남도 의령군 가례면 ,487204101
한재,강원도 삼척시 근덕면 ,422304604
한천산,강원도 양양군 현북면 ,428305101
할매산,인천광역시 서구  ,282601301
할미산,경상남도 거창군  ,488807101
함각산,대전광역시 동구 대청동 ,301101601
함라산,전라북도 익산시 함라면 ,451400401
함라산둘레길,전라북도 익산시  ,451400203
함박봉,충청남도 논산시 연산면 ,442303001
함박산,충청남도 연기군 서면 ,447302001
함백산,강원도 태백시 삼수동 ,421902401
함백산오투리조트,강원도 태백시  ,421904104
함봉산,인천광역시 부평구  ,282370501
함봉산,인천광역시 서구 가좌4동 ,282600801
함월산,울산광역시 남구 선암동 ,311400501
함월산평산골,울산광역시 중구  ,311100504
함지산,대구광역시 북구 칠곡1동 ,272300901
합미봉,전라북도 장수군 장계면 ,457403101
항가울산,경기도 안산시상록구 사동 ,412700301
해넘이등산로,충청북도 단양군  ,438003004
해룡산,경기도 동두천시 불현동 ,412500501
해망산,충청남도 보령시 대천5동 ,441802901
해안면,강원도 양구군 해안면 ,428001104
해월산,충청남도 공주시  ,441508301
행치봉,전라북도 전주시  ,451103101
향교뒷산,강원도 철원군 철원읍 ,427802604
향로봉,강원도 고성군 간성읍 ,428203101
향로산,강원도 춘천시 칠송동 ,421105201
향로산,전라북도 무주군  ,457302601
향로산,경상남도 밀양시 단장면 ,482705401
향산,강원도 정선군 동면 ,427708001
향산리둘레길,충청북도 충주시 살미면 ,431300103
향수산,경기도 용인시처인구 포곡읍 ,414604801
향적산,충청남도 논산시  ,442303601
향적산,충청남도 계룡시  ,442500501
허굴산,경상남도 합천군 가회면 ,488906101
현달산,경기도 고양시일산동구 고봉동 ,412801101
현리산,강원도 인제군  ,428107501
현산,경상북도 예천군 예천읍 ,479000104
현성산,경상남도 거창군 위천면 ,488805301
현천뒷산,전라남도 여수시  ,461303501
혈구산,인천광역시 강화군  ,287101401
형제봉,경기도 양평군  ,418305101
형제봉,강원도 동해시 만우동 ,421701701
형제봉,충청북도 보은군  ,437202801
형제봉,전라북도 진안군  ,457203501
형제봉,전라남도 구례군  ,467302001
형제봉,경상북도 상주시  ,472505401
형제봉,경상남도 하동군 화개면 ,488501301
혜림정사앞산189고지,대전광역시 동구  ,301105604
호골산,경상북도 봉화군 봉화읍 ,479203901
호구산,경상남도 남해시 이동면 ,488403901
호남정맥,전라북도 정읍시  ,451800104
호남정맥,전라남도 화순군  ,467900104
호두산,전라남도 순천시 서면 ,461503601
호등산,전라남도 영암군 삼호면 ,468301801
호랑산,전라남도 여수시 화정면 ,461302901
호룡곡산,인천광역시 중구 용유동 ,281100401
호명사뒷산,인천광역시 부평구  ,282370401
호명산,경기도 양주시 백석읍 ,416302101
호명산,경기도 가평군 외서면 ,418204201
호산,전라남도 영암군  ,468302901
호암산,서울특별시 금천구  ,115450101
호암산,전라남도 여수시 화정면 ,461303001
호암산,경상남도 마산시 진전면 ,481503101
호암산,경상남도 의령군  ,487204801
호음산,경상남도 거창군 고제면 ,488804301
호점산성,충청북도 보은군  ,437202104
호태산,충청남도 공주시  ,441504101
홍곡산,부산광역시 남구  ,262900601
홍도산,강원도 횡성군 횡성읍 ,427303701
홍릉공원,서울특별시 동대문구  ,112300404
홍복산,경기도 양주시 어둔동 ,416302201
홍산,충청남도 부여군  ,447604801
화개산,인천광역시 강화군  ,287101501
화락산,충청남도 보령시 웅천읍 ,441803001
화리치,경상남도 고성군 상리면 ,488207204
화방산,광주광역시 남구 송암동 ,291551201
화부산,강원도 강릉시 교2동 ,421506801
화부산,경상북도 안동시 길안면 ,471705401
화산,강원도 강릉시 옥계면 ,421506901
화산,경상북도 안동시 풍천면 ,471705501
화산공원,전라북도 전주시  ,451102804
화시봉,전라북도 고창군 아산면 ,457902501
화악산,경기도 가평군 북면 ,418204301
화악산,경상남도 밀양시 청도면 ,482705801
화야산,경기도 가평군 외서면 ,418204401
화양골둘레길,충청북도 괴산군  ,437600103
화왕산,경상남도 창녕군 창녕읍 ,487403301
화왕산,경상남도 창녕군  ,487403901
화장산,경상북도 봉화군 법전면 ,479204001
화장산,경상남도 함양군 휴천면 ,488703401
화절령,강원도 정선군 사북읍 ,427709204
화진포소나무숲산림욕장,강원도 고성군  ,428204804
화채봉,강원도 영월군 수주면 ,427505201
화학산,전라남도 화순군 청풍면 ,467903901
환성산,대구광역시 동구 공산1동 ,271401401
환성산,경상북도 경산시  ,472901601
환희산,충청북도 진천군 문백면 ,437501501
활오름,제주도 제주시  ,491100103
황금산,경기도 남양주시  ,413602601
황령산,부산광역시 부산진구 전포제1동 ,262300501
황룡산,경기도 고양시일산서구  ,412801801
황매산,경상남도 합천군 가회면 ,488906401
황방산,울산광역시 중구 장현동 ,311100301
황방산,전라북도 전주시  ,451102601
황산,전라북도 남원시 운봉읍 ,451903901
황새봉,경상남도 김해시 주촌면 ,482504801
황석산,경상남도 함양군 안의면 ,488703501
황악산,충청북도 영동군  ,437403801
황우산,충청남도 연기군 동면 ,447302101
황장산,경상남도 하동군 화개면 ,488501401
황장산,경상남도 하동군  ,488501501
황태봉,대전광역시 동구  ,301101701
황학산,충청북도 영동군 매곡면 ,437403701
황학산,경상북도 안동시 길안면 ,471705601
황학산,경상북도 칠곡군 지천면 ,478503601
회령봉,강원도 평창군 봉평동 ,427605301
회룡포뒷산,경상북도 예천군 용궁면 ,479002204
회목봉,강원도 철원군 근남면 ,427802701
회목봉,강원도 화천군  ,427903201
회문산,전라북도 임실군 덕치면 ,457502501
회봉산,강원도 영월군 수주면 ,427505001
횟골산,강원도 삼척시 노곡면 ,422304901
횡간도사자바위,전라남도 완도군 소안면 ,468902404
횡악산,경상북도 봉화군 소천면 ,479204201
효렴산,경상남도 산청군  ,488606201
후봉,강원도 춘천시 동면 ,421105501
흑석산,전라남도 영암군  ,468303001
흑성산,충청남도 천안시  ,441303601
흙붉은이오름주체오름,제주도 제주시  ,491100203
희리산,충청남도 서천군 종천면 ,447702301
희망봉,경상북도 구미시 선산읍 ,471905201
희아산,전라남도 순천시  ,461504601
희양산,충청북도 괴산군 연풍면 ,437603201
흰대미,경상남도 거창군  ,488808201